stop_id,stop_name,stop_lat,stop_lon
ydQuGMgP,Pudur High School,13.041988385292,80.2160193815783
xSKSwPOF,Saamiyar Madam,13.0470582467914,80.2187517653966
bpXNEOYE,N K T Girls High School,13.0523018922724,80.2750321904263
sDgMDbLK,Cit Colony,13.0391629597884,80.2575435889549
cmGUMIAA,C.P. Ramasamy Road,13.0350268581074,80.2571119384271
ZaBRaevd,Chamiers Road Or Venkateswara Hospital,13.029575067754,80.2437086694056
fYFPyIMq,MMDA Water Tank,13.1689029239607,80.2478782934954
pTpnumHG,Peravallur,13.1161155919916,80.2316830460623
mhDCqtpx,Karumari Amman Koil,13.237309488463,80.1664791419465
MKKzwAOv,Sozhipalayam,13.2368722055981,80.171984842784
GEijdcGW,Orakkadu,13.241170236518,80.1836974458311
BNQPEsdW,Salt Office,12.7821281648556,80.2294503590015
qKwvXMmm,Kelambakkam School,12.7857181980118,80.2213851814597
SfWchOoX,Telephone Exchange Guindy,13.0121226781015,80.2124078820125
DkqFSkSd,Kannammapettai Burial Ground,13.0303492970188,80.2284583691023
pZATYgJX,Kaveri Nager,13.0282795895886,80.2272293351089
dlzglDFV,Aranganathan Subway,13.0289435876207,80.2240999646772
yFEIEiOj,Srinivasa Theater,13.0311098128625,80.2236196153783
yXKTuRtI,Mettupalayam,13.0322402737806,80.2200594638241
dGHyTIYo,Mettupalayam Market,13.0284872676814,80.2199032488306
zjQVJpHm,Muthu School,13.024674923085,80.2168401044526
SRLqczhh,Spatic Socity School,12.9862049712819,80.2502338546196
hCbDNPhh,Ascendas IT Park,12.9862244941444,80.2467163775907
VfJHRTNR,Kanagam Government School,12.9926721540795,80.2423175779176
AWqCXHoP,Kazhikundram,12.9954982763664,80.243128097308
aeqQVhRD,Water Tank,13.0028417404923,80.2436707346644
qSLAxhvc,IIT Madras,13.0065662121576,80.243557275109
zDohLsHD,Oragadam Corporation Hospital,13.129833,80.153761
guNITLtO,Oragadam Church,13.135582,80.154527
tnpAGIoh,Metrological Department Sterling Road,13.0676404694391,80.2464167073878
elkChQHJ,Sevvapet Railway Station,13.1300773944413,79.9656837444852
CAENzPYb,Egmore North Railway Station,13.0803212942677,80.2626121380872
yxNebRdy,RR Kandigai,13.218583497056,79.9857370320131
ghPxjXOK,Vilambakkam,13.2207999337008,79.9740742100576
jkFkXHXG,Eraiyur Junction,13.2146928626911,79.9394097632822
satoTpzv,Rajapalayam,13.23364442544,79.9461362803058
WpvmvPze,Meyyur,13.2421620877743,79.9445151870816
BRTaWOYs,Bharathidasan Colony,13.0326588770444,80.2053184199553
busLwOKM,Kailankadai,13.0329252315767,80.203024953373
apZtGMSe,Indra Colony,13.0314212034599,80.2024791892439
OGOfNBpR,Saravana Electrical,13.0315574954253,80.1992314521803
sHyVyxBf,Anjali Mahal,13.0309992864952,80.1966026763806
YstCZidS,Anbu Woins,13.0310923737369,80.1949918105907
qaJzTzwj,Sullaipallam,13.0313582864919,80.1917340233135
BzikVGUK,Nellai Stores,13.0316166277809,80.1875510319118
ImyQzgIv,Balaji Hospital,13.0316728703153,80.1867507521496
VDSTHuJo,Ramapuram Ashram,13.0317506885607,80.1839486064375
zdgoUaFA,SRM University,13.0317177824254,80.1786493390035
JleZjXmc,Ambedkar Salai,13.0361021205623,80.1750521165676
TKRrUtKV,Venkatesawar Nagar,13.039806532611,80.1744460407987
VgJVIrkG,Varadharaja Perumal Koil,13.125128631308,80.2901811837382
KuTZBRNJ,Somangalam Road Or NV Road Junction,12.9518046232304,80.0456323756936
wXyAETzh,Somangalam EB,12.947852669807,80.0357666044651
NMFCXTQH,Somangalam Bus Stand,12.9462218851152,80.0356662028356
bbltEnah,Nallur,12.9605130208849,80.0298717156208
mxpYyFEY,Vinayagapuram Surapet Junction,13.1384178536822,80.2067981141465
mxxFIxNX,Water Tank Vinayagapuram,13.1399048168256,80.2030790286917
tjNvNzFb,Godsun School,13.1407533026714,80.1997350585723
BoBfKnBc,Karur Vysya Bank,13.1409586851131,80.1983143766863
WuSgkufa,Puthagaram,13.1423156894423,80.1940495241589
SvGtXrYj,Kodambakkam Power House,13.0518535466897,80.2203032925462
OPXtWBVk,Saamiyar Madam,13.0468276522814,80.21892979702
gqwqEGtD,Pudur High School,13.0419642148438,80.2162718445019
oKYmiVLf,Pandmashashathri Or City Union Bank,13.0410481870781,80.1992588990996
tNDnmkQy,Padma Nagar Or Giriraj Nagar,13.1283922023569,80.2161805850815
rhjFzxrI,Chintadripet,13.073867314991,80.2740125708705
EzNIKkYA,Kamatchi Hospital,12.9486992391987,80.2097056826753
BTtHvEzM,Thoraipakkam Check Post 230 K.V. Tower,12.9494793919197,80.2212147622024
iMMoIvpS,Nagathamman Temple,12.9493967397022,80.2399484599615
sZkIZxBg,Shree Niketan Sai Baba Temple,13.1533955409858,79.8910277582545
OEgIgBVx,Ambedkar Nagar,13.1617589215457,79.8900385919701
vSDatHBa,Pullarambakkam,13.1687226502843,79.891252284361
UIJbzpSi,Gandhi Nagar Poondi,13.1853779847275,79.8914994126835
eaRVTsjP,Pudur Poondi,13.1910950759473,79.891412784028
iaOcFHqJ,Moovur,13.197217045313,79.8914570804122
KWdvwleF,Sadurangampet,13.1990311275685,79.8925022636114
AAHmXAtu,Poondi Road Junction Or Neyveli,13.2043777248916,79.8902790989421
aiNWVRbc,Rathna Cafe Bharathi Salai Triplicane,13.0588839727018,80.2742306801948
rFrEZxhC,Bsnl Office Opp Mylapor,13.0375241412656,80.2636150302943
szQKyBKA,Eldams Road,13.0387405210787,80.2515596667995
XthiosYR,M K B Ambedkar Colony,13.1200479725119,80.2592594174488
NdVNfPps,Tiruvottiyur Railway Gate Or KCP,13.156902975212,80.2955938178841
OSkPauJr,Maattu Mandai Or KGL,13.1587805650224,80.2983232953761
iyqZxomb,Nomalur,13.4404013043746,80.0026770084747
YlKnpIom,Nomalur Colony,13.4304772836797,80.0008855360472
bPGbdmLB,Madarapakkam Cross Road,13.4199329134266,79.9979541628873
OZlUZuJc,Amarambedu,13.4154102853395,80.0083462306078
CxOOaXfM,Thaanipoondi,13.4124218219664,80.0168438692033
tVSOiuPz,Poovalambedu,13.405545475179,80.0357091448584
QpdZiknK,Thideer Nagar,13.3968452618707,80.0523308120896
gzdfrKuT,Guruvarajakandigai,13.3932236213275,80.0579557502751
goEFDDka,Suravarikandigai,13.3857978960672,80.0616462956634
QMycpMQA,Narayanasamy Kandigai,13.383042913817,80.0711311527708
vjFpNILE,Iyerkandigai,13.381051055878,80.078463483702
ZVTOmRdq,Lakshmipuram,13.3778107442936,80.0872398718251
iPmhSqDk,Getnamalli,13.3765408684476,80.0945307602792
JzyLKajw,Thandalacheri,13.3751959215852,80.1005346164923
kUJgeRIS,Mambakkam Road and Atanoor Road Junction,13.3663658894449,80.1393515794514
rvGAYltM,T J S Engineering College Or Kavarapett,13.3640646132209,80.1396909707803
KVgMjZao,RMK College,13.3551456684983,80.1413942975271
BvsSDYgP,Peruvayal,13.3438583979635,80.1442434993655
vpSWiOiP,Puduvayal,13.3349520807633,80.1434050490989
TtVVOWLP,Palavoyal,13.1954936067953,80.1853418188791
jiufRClk,Kaveri Nager,13.0286996556746,80.227094889382
jLuliqpT,Periyammal Nagar,12.7738556724894,80.2011266462173
EBKpcNVh,Chinnama Nagar,12.7742477140822,80.1959285312896
uuIUswRF,Thaiyur,12.7746241314483,80.1938673505996
YmeKOmok,Thaiyur Koman Nagar Road Junction,12.7707396433633,80.1851151589501
iQdIhycc,Srinivasapuram,12.9739631020577,80.2584323042046
VAbRbbEB,Cholamandalam,12.922621881576,80.2510761974406
YXiYqIfc,Kumaran Theatre,12.9722866962338,80.1912686958329
GiLGTLpB,Thangaya Gate,13.1417224785283,80.088203330833
PjfwSZnl,Kasi Theatre,13.0301400316397,80.2092023146961
FXLsUIQr,Ramasamy Salai Amman Koil,13.0414411065447,80.1967641325934
rREMERTS,Ayappan Kovil,13.0393059618727,80.1971688127196
GUYystgl,Padma Shri School,13.0390832231677,80.1986392042157
PrkhDzLx,Basin Bridge,13.104773390515,80.271118978643
qdNmDLqT,Anthonys Hospital,13.1393171812018,80.2374423062608
BtMnjiaZ,Mathur Bus Stand,13.1714615353952,80.2474396359408
qtKoiXsT,Gummidipundi Railway Station,13.4100775036632,80.1238566075657
DBpmioGn,Ayanallur,13.3959367576002,80.1330030668562
kaZSJtsS,Verkadu,13.3862564758883,80.1356440895619
pfeYSjby,Panapakkam,13.3759830936725,80.1378608817322
lnzZDlDL,Avadi Road Junction,13.2983612566639,80.0484937852196
VfuMcuJJ,Sri Ramapuram Kandigai,13.2939163159102,80.0473907024634
tZcBjHOF,Vadamadurai,13.2869650860549,80.0421573808218
lodnRGFY,Periyar Nagar,13.2691836053954,80.0338955569223
euDckIMa,Vengal College,13.2628902130213,80.026237910991
QHfelpAR,Pagalmedu,13.2378015374136,80.0203060820443
wdWhACmc,Thiruninravur,13.1246341016831,80.0316456155122
TvILSVoy,Government School,13.1195021634,80.0292176674939
dONffpoj,Thiruninravur Ramar Kovil,13.1116589767136,80.0254737081291
hFLBtQiP,Kosapalayam,13.0942521889144,80.0208517386319
RQpCZdJL,Periya Kottamedu,13.0942469173351,80.0069552248253
VgMINmpb,Melakottaiyur Or Meetupalayam,12.8106745421819,80.1242781547035
KkzZXaKP,Keerapakkam,12.8283947944791,80.1291206729651
HRURJMPd,Vyasarpadi Market,13.1148644911933,80.2615554531963
fVSxFHZl,Malayam Pakkam,13.0347672114566,80.0820439818398
SjgvUFXk,Sri Aranhindo High School Lakshmipuram,13.0375552547925,80.0955818720641
SsTrbdxo,Pillayar Kovil Or Manancheri,12.997903877941,80.1037718127764
MJvZDjlV,Athur Erumai Vetti Palayam,13.2495179875664,80.1476667269471
cdqhrjBE,VGP Medu,13.2492133869074,80.1393630268495
jfvbdeGs,Old Erumai Vetti Palayam,13.2286090812725,80.1280902666558
OfWHUDWP,New Erumai Vetti Palayam,13.2371044957901,80.1188708147796
jybSzQSt,L N P Kovil Ramapuram,13.034213772308,80.1837239464807
eqSjwZTU,Ramapuram Main Road,13.0368998672765,80.1838568713433
KsXGlqva,Kalaignar Nagar  West,13.0387739926618,80.1839950099093
exsxdrmv,Alwarthirunagar,13.0447156934268,80.1859743384007
nlMKoEWl,Mullai Nagar Eranavoor,12.9161037752629,80.0577216598141
xqPbgbrZ,TMG College Manimangalam,12.9172870300487,80.053209224752
GaUJjHvw,Aladi Amman Kovil,12.9187222607359,80.0469007635664
BIoUkdqn,Manimangalam Road Junction,12.9166217548275,80.0426485037383
LIgtsZTQ,Manimangalam Police Station,12.9161720076591,80.0398193805438
yfjUYWEe,Pushpagiri,12.9191796959697,80.0252618672034
CcDOWlNm,Chetpet,12.9247708612824,80.0123168807689
YVvBKwgW,Malai Pattu,12.9295476902477,80.0031960201065
WhdKokFf,Mariyamman Kovil,12.9546098007685,79.9497873485432
JOgPNDzu,Sriperumbudur Bypass,12.9626497374548,79.9455438204359
esustFgS,Amman Nagar,13.0401872864103,80.1227160116568
JcIXcAoG,Chendurpuram Main Road,13.0392700119405,80.1267313963299
tTPgmAay,Vannan Kulam,13.0430682326708,80.1226671459762
meGizMiD,Madhiravedu,13.0610093417012,80.13467900277
JOCbKjUm,Mariamman Koil Street,13.0637553703518,80.1305638107219
mAnUtCvs,Perumal Koil Street,13.0646437340228,80.1237659417162
rAedwWgF,Kamdar Nagar,13.0536070061192,80.234566022734
rmNVGWDV,Irumbu Company,13.1253972018568,80.2918867257777
gzIVaTZu,Kasimedu Police Station,13.1207955898547,80.2937118720685
puGbqykF,Kalaimagal Vidyalaya Or ESSO,13.1185702804254,80.2932768810093
QbrsudyQ,Oodai,12.8883649727723,80.2271065981141
ztAgUBDz,Arun Hotel,13.07211674219,80.221600982967
mdXSWRru,RTO,12.977008,80.259235
VAUkMJVw,Chengammal Road Junction,12.763540354549,80.2105804046781
KSSwmuEx,Ayanambakkam Chruch,13.0975937566115,80.1468855661086
zAiczBZG,Ayyappa Nagar,13.0977965482432,80.1402803703186
WoSISRHq,Kozhi Pannai,13.0981300347509,80.1375146707312
JrYMJUzx,Ayapakkam Water Tank,13.0987515374811,80.1324510750267
bONecZHY,Apprana Nagar Or VGN,13.0949128642314,80.1254655316964
iqbCzlPk,Konimedu Road Junction,13.0885487151669,80.1229471899733
LoyIFaGV,Koladi School,13.0836159500974,80.1265284967999
hPbxQISN,Devi Nagar,13.0761395262124,80.1252026559757
pPPiiBHO,Mannivakkam Village,12.884825471929,80.0697745337295
jSZBZFnx,Azhar Anna Kovil,12.8869787129895,80.0701883480996
tLzjvXwi,Parvathi Nagar,12.9167603891646,80.0796342379016
PkIPVRtB,Sri Padmavathi Mahal,12.9198489594106,80.0870916100384
gcUmxKgT,MFL Manali Road Junction,13.1815939609333,80.2694004896138
TUrDxvOa,Manali Roed Junction,13.1797144334081,80.2556989468823
qHUSmobl,Avurivakkam,13.427605543888,80.2785875803565
LYaAORwi,Pakkam,13.4054050608441,80.2859547369961
RLXxtVaJ,Thirupalaivanam,13.4023276036864,80.2497032560127
ZjbTkVDH,Thirupalaivanam Koil,13.4017603431464,80.2465938132265
JzAcwavY,Kaanji Vayal,13.3964817258226,80.2401738226761
zWmxGpLB,Bharathi Nagar,13.391297706049,80.2300603581965
cuTvfhPc,Tambaram Sanatorium Railway Station,12.9381149936118,80.1330322938779
MXoQTTgS,Varadharaja Theatre,12.9373745336306,80.1386606248196
CAPjnnRi,Dhandeeswaram,12.9830623797186,80.2220468217976
KTKGWmNj,Padurmedu,13.0474311497778,80.0258116472387
QrnyweDt,Irulpalayam,13.0431056532524,80.0353161423626
FxdGzEpZ,Koyambedu Metro,13.0733094885163,80.1949297638063
qTLRGbQg,Ramaniam Appartment,13.0654259472078,80.1889970998893
NOlEGyvr,Nerkundram Csi Church,13.06685333738,80.185768734376
UigDvvmZ,Reddy Street,13.0672934510151,80.1832184576722
gzhmQFGy,Mandhavelli Street,13.0674152052871,80.1811392420221
QEzLLptx,Cdn Nagar,13.0628780270073,80.1794455656414
CiLKEoix,Sakthi Nagar,13.0627478517837,80.1818766297536
lNMfgfii,Nesamal Nagar,13.0604495320654,80.1814129766865
ewlLUxmq,Mr School,13.0575604932372,80.1809572886491
KUFOkiEf,Gandhi Street,13.05534602017,80.177987046627
OiklgiuN,Ganga Nagar,13.0540070888965,80.1759424196434
qHgCFecT,Sudalai Madaswamy Koil,13.0549643064421,80.1735531107393
XKPsPfQv,Semathaman Koil Street,13.0573374312587,80.1734028923192
higYtdmg,Velamalvidyalaya Alapakkam,13.057865915553,80.1685581165676
kdwRCSkp,Ration Shop Alapakkam,13.0585423926109,80.1664090469155
dLtneiKf,Tambaram Railway Station East,12.9232771031726,80.1219172001365
KHybvzQw,Vinayagar Temple,12.8921635262279,80.1381493119626
tmPrLnhA,Lydia Matriculation School,12.8877619859781,80.1363965126086
UuoajKVN,Zion School,12.8840394827952,80.1356321779099
rmmCKKeS,Nallur,12.960641754411,80.0299790039814
FhDBllly,Akkarapakkam,13.2938089747597,80.0964066737868
dDGkIGrA,Amindanallur,13.2871133218121,80.1067846544229
juSMKfMs,Keelameni,13.2999236792978,80.1332063659224
kKUfayRq,INDIAN BANK,12.947011,80.240057
UdxpdYkN,GANDHI NAGAR,13.006915,80.249596
MeRqIpzD,Wheels India Road Junction,13.1022540345596,80.1939174329282
kURrZnug,Kalsar Engineering College,13.026933662646,79.9602235968616
JMGkyukF,KRS Pallavan Pharmacy College,13.0373515093477,79.9577195038199
FizaUowp,Koppur School,13.0913822580732,79.9687230941452
MpxTTzjt,Thiruvallur Post Office,13.1316555716915,79.9093722362936
qzPLXpkx,Bhaktavatsalam Memorial College,13.1081936155894,80.1837672854104
TPsFloRu,ICF,13.100145924846,80.2143760471322
ptvIaUTy,Kesavapuram,13.283437414997,80.244964523299
jucOpUOn,Nalur Arikarai,13.2857701395639,80.2323277199354
tIHUlMxX,Mettupalayam,13.2927016376748,80.2172894813082
aRwBTLyd,Sanarpalayam,13.298397879154,80.2137620218048
LtmbDsIv,Uthandi Kandigai,13.309897964707,80.2122787623676
GdIqHDLj,Kokumedu,13.3171930264747,80.2077349339152
UYClvrsH,Vanakkam,13.326714904665,80.1994374141129
yVpVwFWL,Ponneri Taluk Office,13.3319575611251,80.1943626569412
VQMcZIwA,D G P Office,13.0430711785819,80.2797494448082
pSLbIVmU,Power House Basin Bridge,13.0982520236741,80.2684075736315
RmlHIOuG,Kanimedu,13.1894357554738,80.1544469011993
apXGdFyI,Irankuppam,13.1787845238806,80.1539056921647
kVWIKiQU,Pammadukulam Pothur,13.1682487640008,80.1548244528767
FkPbDkgy,Pothur,13.1610423479731,80.155268748864
eoIplMjv,Uppara Palayam,13.1575621585513,80.1404890855961
cnfJcHrj,Pappanchsthiram,13.032592670457,80.037448181438
inwKGARo,Irulanchery,13.0278772100311,79.8177196072996
UUIIZqSb,Narasingapuram,13.0310776716612,79.8018689908253
hVJtIJom,Venkateswara Nagar,12.9820204920525,80.1395050293775
rlKLMakt,Pammal聽Iyyappan Nagar,12.9787266941611,80.1361134566813
HvHXXeMq,Apollo Pharmacy,12.9762201389999,80.1450333411045
jqgSxfBI,Abdul Farook Sahib Street,12.9746485274185,80.1462607412576
WwAFFlup,Booth S5 Pallavaram Police Station,12.9735787308204,80.1470608964858
fCzFeYKF,St Theresa Girls School,12.9712479392937,80.146391317791
ASOyxnpu,Madanankuppam Or Korattur Village,13.1355023427523,80.1902425877395
JnZNqTeO,Gowdia Mutt,13.0508409391466,80.2625435892553
dGhWuVpX,Pachaiamman Koil Thirumullaivoya,13.132609067555,80.131259192407
lCGwWknx,Periyar Nagar,13.2713110090255,80.0356042164308
GhdDvgFb,Assisi Nagar Water Tank,13.1620003554486,80.2330299974099
fXRiLBSq,Assisi Nagar,13.1643180445352,80.2337982917486
rdfwuUWH,Varadharaja Theatre,12.9374431543263,80.1387809889492
eRFbOHJo,Indra Cotton Mill,12.943392144495,80.1378671790818
ysAqwwWP,Vadakkupattu,12.9350776907675,80.1822625945932
rxopZurY,Echankadu,12.9470370011563,80.1840795611413
GJDHvjGI,Eachangadu Junction,12.9490197056528,80.185196330154
ZfNDFPcl,Infant Jesus Shrine - Manali New Town,13.213641251725,80.2717317955897
lOvaeXiI,Koyambakkam,13.1695851057309,79.9923241489021
oLFGxTGd,Ayaloor,13.1624559801986,79.9837145254269
cWOjTgHp,Thumbakkam,13.3095790945144,80.0170148785804
dlQsfdCi,Kakkavakkam,13.3112232819627,79.9974820691031
KGmhUhiY,Lachivakkam,13.3166162733466,79.9627966589831
fwlhPJed,Palavakkam,13.3179126758801,79.9604464340032
ApUtMocY,Ellampettai,13.3216452186787,79.9533154554381
IypCuTzh,Thommaram Bedu,13.3291306476327,79.9215010518074
bqxardHa,Uthukkottai,13.3339914967076,79.8941580731851
zAjDuGWM,Outer Ring Road,12.9665326074592,80.0909007286499
LUwEZEvw,Kundrathur Bus Depot,12.9803433647167,80.1021424759608
aMGtMpUJ,Natham Church Kundrathur,12.9845376683335,80.0979920247139
QAuQsQMT,Kathyayani Amman Temple,12.9863446010757,80.0963859348427
sGJxYhpP,Bangala,12.9897615893569,80.0938972718288
zmaWvvfY,Meppur,13.0315828368142,80.0824884871025
ARIQbKgF,Agaram Mel,13.0390219113051,80.0791234654955
iIAfQtGt,Post Office Meppur,13.0419800646626,80.0790397289942
RNzbfsKU,Rice Mill Meppur,13.0443745177528,80.0791142673381
GxYrbHur,Somangalam School,12.9545728014949,80.0432850825247
sPOOXkzZ,Somangalam Road Or NV Road Junction,12.9518124651427,80.0453185572388
puuUveiG,Parivakkam Chatram,13.0652285778978,80.0983661660837
YlcUcHmr,Parivakkam EP,13.0655487547048,80.0965550383027
mvgVyONe,Emerald Park,13.074697446616,80.0997549740594
bGxnPBxb,Mettuppalaiyam,13.0812306868512,80.0956648986393
QRWCUyXY,Kannapalayam Kootroad,13.0887450357745,80.0919475433981
qdBHsTrj,Oilchery,13.0922725150676,80.0850731150399
LbqeOjDq,VGV Nagar,13.1016263529261,80.0912752822961
fyczPNat,Selvam School,13.1053239363118,80.09356838802
lFqTDxEu,Kamaraj Nagar,13.1070196155497,80.0941285228706
npYXJyuT,Karumariamman Kovil,13.1134081494043,80.0958352071419
EFeZyZmg,Balaji Nagar,12.9783781241626,80.2039674205089
kXOxEoFm,Velachery Railway Station,12.9671150106592,80.2175793990255
iYbcLrkT,Oodai,12.8885463629964,80.2274603144279
faYOimYm,Kaliyappa Hospital,13.0271795091384,80.2544068486814
ezbmnBKa,Kotturpuram,13.0230209051301,80.2427479030812
OJyOyFXO,Kotturpuram,13.0187431851681,80.2414336483853
iSMSiXHg,Ramapuram,13.0329485923699,80.1758616058985
vcjQTnjR,Ramapuram Ashram,13.0314916619721,80.1838604288162
uBhmixYc,Rayala Nagar,13.0293752132118,80.1836219761003
kilNhSvz,Michal Garden,13.0254632247517,80.1830722573193
GKBCzMbq,Christian Church,12.9068319981459,80.1997352917755
pfDsKqbP,Nesamani Nagar,12.9019876055039,80.198099343617
uQwuZjYR,Plaza Quarters,12.8965252487995,80.1980622390222
TmzVTgQO,Nookampalayam Pillaiyar Koil,12.8910741361552,80.1978940686717
IIbmZtwl,Bvm School,12.883529003249,80.1996205242658
SKQEJtAl,Bollineni Hill Park,12.881893370362,80.2032137199493
JyuGDyuo,Nethaji Nagar,12.8797363981458,80.2059613329682
fZcVdMzo,Omayal Achi College,13.1579986502056,80.1966011728949
JCIOAWOU,Screw Factory,13.158786733972,80.1999702251701
GmMJPFqP,Ayampakkam,13.0960171995644,80.1348868768855
TPescrDz,Ayapakkam Bus Stand,13.1060156238964,80.1285085398263
DgFFenGX,Ayanambakkam Chruch,13.0975718774871,80.1467330154709
UEPelLBG,Manapakkam Sivan Kovil,13.0125672800086,80.1668753819032
IsieOPvU,Corporation Of Chennai,13.0113486251206,80.162357572611
PxQNjmHA,Virugambakkam Kolam,13.0110288377,80.1376746054305
ZfvMwthQ,Venkatesawar Nagar,13.0398405021852,80.1744815800681
yLtehlsl,Ambedkar Salai,13.0361272714894,80.1751014021582
GYenbKMg,SRM University,13.0317589392157,80.178671802504
FHknKSNi,Ramapuram Ashram,13.0317947851156,80.1839244665564
RiVtboFJ,Bharathirajaa Hospital,13.0477463821792,80.2448517601024
GHMmjNDZ,Amir Mahal Royapettah,13.0586176667149,80.2686068088657
SZhnyDwB,Apollo Hospital,12.9636850500419,80.2465689488972
Xaxgfhaq,SSS Jain Collage,13.035251545784,80.2288944572672
pXiabkUC,Eswaran Koil,13.0354822078823,80.2260793466444
BslvCDjw,Ellaiamman Kiol,13.034865145838,80.2247898862023
tZNmLSLr,Ramar Kovil,13.0348693020223,80.2227862592625
McTMjRrO,Jaigopal Garodia School,13.0354407515661,80.2183856006333
XbCeplfx,Mandaveli Market,13.0292860343638,80.2659072750202
cQnYaYub,K-5Police Station,13.1112886326796,80.226717440187
vzxNFPeZ,Gkm Colony Main Road,13.1104454491852,80.2222713061342
nmOdMAuo,Muthumariaman Koil,13.1111285097919,80.2183779181142
saruwlzc,Veterinary College,13.1583288328032,80.2438714781591
OUSaRAfX,SBI Bank Pattravakkam,13.1082708442758,80.1635185897818
OQFTAIbG,post office-ennore,13.20435,80.31459
pFAoJEPO,Veterinary College,13.1585847877837,80.2439985478112
eiOwifcC,Avadi Check Post,13.1190397249373,80.0950303649213
kDvrGahi,Burma Colony,12.9477377968481,80.116062146694
OMDbIkes,Pillayar Kovil Stop,12.9845268438412,80.2049475306711
liXJvIPl,Puwaneshwary Kovil,12.9807999043011,80.2075902835712
PZviXSbJ,Saraswathi Nagar,12.9793085524582,80.20730477881
hHvKehYu,Ags Colony,12.9779865938318,80.2094685306711
AhxTjgzS,Ags 4Th Cross St,12.9777948719212,80.2100379825149
dfuItkqX,San Academy,12.9759997328542,80.2123385947833
imYTGxMS,Murugu Nagar,12.9738454748052,80.2131119883432
vdldNLyU,Ram Nagar,12.9724999497133,80.2136108662358
tZxKeFkh,Kovalam Kelambakam Road Junction,12.7850689904756,80.2449530086301
CwhdRXLi,Panchayat Union Middle School Ayathur,13.1401200852667,79.9908826766003
sgwCzsMk,Kilambakkam Junction,13.1454777601753,79.9664790960219
LQCKkmdU,Kalyani Hospital City Centre,13.043297079262,80.2743334244229
IlaoxaNn,Ambedkar Bridge,13.0411851161848,80.2744967795734
SyufMOPd,Foreshore Estate Bus Terminus,13.0223581841632,80.2763240020286
EwzGMRHB,Anand Theatre,13.0595910092115,80.2991155466157
umudVILy,Annamalaichery,13.457012142043,80.2619753701274
umyCwwah,EB Transformer,13.4587158079963,80.2363228704605
qgftSein,Vepathur,13.4551668952739,80.2240133896298
QJqMQbqf,Medur Or Amalaichery Junction,13.457451496628,80.2170686286885
WPLDPMYV,Nelvaai,13.4558041916843,80.2121254356714
kJHtAChU,Agaram,13.4538519573875,80.2084264610874
APAIrxcy,Devampattu 2,13.4526236084371,80.2026827124386
eWFmnMeJ,Devampattu 1,13.4530125690029,80.1999432869868
hGZrWSlb,Pananjalai,13.4538945885073,80.1946348938118
bYiZlZfK,Mettu  Sekanyam,13.4404505216762,80.1850654370258
hCunccId,Seganiyam 2,13.4393719113568,80.1829422220385
ybeqLsHP,Seganiyam 1,13.4379010867584,80.1827869692768
NUggIFcT,Kurivigaram 2,13.4345827409807,80.1813244453742
vRiXTWTq,Kurivigaram,13.4307866314536,80.1812411935634
JOrMMBVL,kurivigaram Junction,13.4287102394658,80.1798012174185
vPtmXBsW,Rettambedu,13.429052617633,80.1699487779539
anlBxctW,Vazhuthalambedu 1,13.4283068647043,80.163753566876
iBcazcLz,Vazhuthalambedu 2,13.4251165338333,80.1557365170792
BUhYynpm,Authupakkam,13.4221848715469,80.1492455601698
SAoMIbAp,Police Quarters,13.416291753584,80.135794089109
YfFNBzii,Rettempedu Road Junction,13.4127484772296,80.1269340888703
VyegGjWt,Holy Angels School,13.0401972707409,80.241283045689
iHPgoVQd,Mullipakam Junction,12.6959336766905,80.0695089549918
QAFYynsQ,Ambedkar Statue,13.1195247931884,80.0780498369388
tFjbmPWj,Anna Nagar,13.1246756786237,80.0783922882312
rmodmoYX,Forth Street,13.1274253260098,80.0792639620312
ASpzEMVu,Perumal Kovil,13.1285929585069,80.0793688414192
YnGTyFRK,Kariappa Nagar,13.1284060954272,80.0808147473289
gLvZhJQf,Lakshimi Nagar,13.1279667287067,80.0819912565427
nKutFMVD,Siranjeevi Nagar,13.1278353362761,80.0849215481544
YjRtXLhN,Perungalalthur Panchayat Office,12.9172829598868,80.0858307673525
fjfpytcI,Indira Nager Kulam,12.9131465097214,80.0839319444862
zCpsoZDw,Chitra Nagar,12.9109712863329,80.089146855933
hPRSfqyS,Srinivasa Perumal Temple,12.9091467794368,80.0920506590101
CxswUSyn,Indira Gandhi Statue,12.9067802435651,80.0938479739165
wTqDLANp,Kalaingar Nedunchalai,12.9113277907628,80.0962232465926
dcmATsQb,Surathamman Koil,12.911450707321,80.0971867508604
TFYSvVov,Vaniya Kulam,12.9168911353173,80.1010044259742
xAtkzAOI,Karummariamman Nagar Service Road,12.9246830144676,80.1000941669586
zHUHpkYW,Hari Narayana Puram,13.1108122610992,80.2738897607011
LXShvwrY,Advent Christian Church Sembakkam,12.9229102290195,80.1626273034138
kOgbwYhI,Navagraha Vinayagar Temple,12.92933327338,80.1629172462721
ZHlwRpuy,Thirumalai Nagar,12.9332450718506,80.1635203186305
XXnkNquo,Aradhana Supermarket,12.9357471433871,80.1640070880779
MaWmiWrW,Zion Matriculation High School,12.9363887824392,80.160868488655
pMhMmUyS,Ponniamman Kovil,12.9368195029807,80.1587026144525
TjIpsyZG,Auto Stand,12.9373494564834,80.1563140525727
MDGVFhVD,Hasthinapuram Mosque,12.9394934675659,80.153833137174
