trip_id,arrival_time,departure_time,stop_id,stop_sequence
WD013201,09:18:39,09:19:19,108_1,8
WD013201,09:20:44,09:21:24,109_1,9
WD013201,09:22:50,09:23:30,110_1,10
WD013201,09:25:48,09:26:28,111_1,11
WD013201,09:28:28,09:29:08,112_1,12
WD013201,09:30:57,09:31:37,113_1,13
WD013201,09:33:55,09:34:35,114_1,14
WD013201,09:37:23,09:38:03,115_1,15
WD013201,09:40:02,09:40:42,116_1,16
WD013201,09:42:08,09:44:50,117_1,17
WD863202,09:42:08,09:44:50,117_1,1
WD863202,09:48:12,09:48:52,116_2,2
WD863202,09:50:48,09:51:28,115_2,3
WD863202,09:52:37,09:53:17,114_2,4
WD863202,09:55:42,09:56:22,113_2,5
WD863202,09:58:06,09:58:46,112_2,6
WD863202,10:00:27,10:01:07,111_2,7
WD863202,10:03:24,10:04:04,110_2,8
WD863202,10:05:37,10:06:17,109_2,9
WD863202,10:07:52,10:08:32,108_2,10
WD863202,10:10:59,10:11:39,107_2,11
WD863202,10:13:06,10:13:46,106_2,12
WD863202,10:15:11,10:15:51,105_2,13
WD863202,10:18:56,10:19:36,104_3,14
WD863202,10:21:50,10:22:30,103_2,15
WD863202,10:23:52,10:24:32,102_2,16
WD863202,10:27:12,10:31:12,101_1,17
WD013203,10:27:12,10:31:12,101_1,1
WD013203,10:33:28,10:34:08,102_1,2
WD013203,10:35:29,10:36:09,103_1,3
WD013203,10:38:03,10:38:43,104_1,4
WD013203,10:41:08,10:41:48,105_1,5
WD013203,10:43:10,10:43:50,106_1,6
WD013203,10:45:18,10:45:58,107_1,7
WD013203,10:48:39,10:49:19,108_1,8
WD013203,10:50:44,10:51:24,109_1,9
WD013203,10:52:50,10:53:30,110_1,10
WD013203,10:55:48,10:56:28,111_1,11
WD013203,10:58:28,10:59:08,112_1,12
WD013203,11:00:57,11:01:37,113_1,13
WD013203,11:03:55,11:04:35,114_1,14
WD013203,11:07:23,11:08:03,115_1,15
WD013203,11:10:02,11:10:42,116_1,16
WD013203,11:12:08,11:12:48,117_1,17
WD023301,09:01:47,09:02:27,201_2,1
WD023301,09:04:43,09:05:43,202_1,2
WD023301,09:07:18,09:07:58,203_1,3
WD023301,09:09:11,09:09:51,204_1,4
WD023301,09:11:18,09:11:58,205_1,5
WD023301,09:13:48,09:14:28,206_1,6
WD023301,09:16:07,09:16:47,207_1,7
WD023301,09:18:19,09:18:59,208_1,8
WD023301,09:20:12,09:20:52,209_1,9
WD023301,09:23:46,09:24:26,210_1,10
WD023301,09:26:33,09:27:33,211_1,11
WD023301,09:29:27,09:30:07,212_1,12
WD023301,09:31:52,09:32:32,213_1,13
WD023301,09:34:54,09:35:34,214_1,14
WD023301,09:38:20,09:39:00,215_1,15
WD023301,09:40:51,09:41:51,216_1,16
WD023301,09:44:39,09:45:19,115_1,17
WD023301,09:47:18,09:47:58,116_1,18
WD023301,09:50:00,09:52:30,117_2,19
WD233302,09:50:00,09:52:30,117_2,1
WD233302,09:55:32,09:56:12,116_2,2
WD233302,09:58:07,09:58:47,115_2,3
WD233302,10:00:29,10:01:09,216_2,4
WD233302,10:02:55,10:03:35,215_2,5
WD233302,10:06:33,10:07:13,214_2,6
WD233302,10:09:27,10:10:07,213_2,7
WD233302,10:11:47,10:12:27,212_2,8
WD233302,10:14:21,10:15:01,211_2,9
WD233302,10:17:09,10:17:49,210_2,10
WD233302,10:20:46,10:21:26,209_2,11
WD233302,10:22:39,10:23:19,208_2,12
WD233302,10:24:50,10:25:30,207_2,13
WD233302,10:27:08,10:27:48,206_2,14
WD233302,10:29:40,10:30:20,205_2,15
WD233302,10:31:46,10:32:26,204_2,16
WD233302,10:33:40,10:34:20,203_2,17
WD233302,10:35:55,10:36:35,202_2,18
WD233302,10:38:57,10:39:37,201_2,19
WD243401,09:02:38,09:03:18,217_1,1
WD243401,09:05:29,09:06:09,216_2,2
WD243401,09:07:55,09:08:35,215_2,3
WD243401,09:11:33,09:12:13,214_2,4
WD243401,09:14:27,09:15:07,213_2,5
WD243401,09:16:47,09:17:27,212_2,6
WD243401,09:19:21,09:20:01,211_2,7
WD243401,09:22:09,09:22:49,210_2,8
WD243401,09:25:46,09:26:26,209_2,9
WD243401,09:27:39,09:28:19,208_2,10
WD243401,09:29:50,09:30:30,207_2,11
WD243401,09:32:08,09:32:48,206_2,12
WD243401,09:34:40,09:35:20,205_2,13
WD243401,09:36:46,09:37:26,204_2,14
WD243401,09:38:40,09:39:20,203_2,15
WD243401,09:40:55,09:41:35,202_2,16
WD243401,09:44:07,09:47:37,201_1,17
WD173402,09:44:07,09:47:37,201_1,1
WD173402,09:49:43,09:50:43,202_1,2
WD173402,09:52:18,09:52:58,203_1,3
WD173402,09:54:11,09:54:51,204_1,4
WD173402,09:56:18,09:56:58,205_1,5
WD173402,09:58:48,09:59:28,206_1,6
WD173402,10:01:07,10:01:47,207_1,7
WD173402,10:03:19,10:03:59,208_1,8
WD173402,10:05:12,10:05:52,209_1,9
WD173402,10:08:46,10:09:26,210_1,10
WD173402,10:11:33,10:12:33,211_1,11
WD173402,10:14:27,10:15:07,212_1,12
WD173402,10:16:52,10:17:32,213_1,13
WD173402,10:19:54,10:20:34,214_1,14
WD173402,10:23:20,10:24:00,215_1,15
WD173402,10:25:51,10:26:51,216_1,16
WD173402,10:28:56,10:33:18,217_1,17
WD243403,10:28:56,10:33:18,217_1,1
WD243403,10:35:29,10:36:09,216_2,2
WD243403,10:37:55,10:38:35,215_2,3
WD243403,10:41:33,10:42:13,214_2,4
WD243403,10:44:27,10:45:07,213_2,5
WD243403,10:46:47,10:47:27,212_2,6
WD243403,10:49:21,10:50:01,211_2,7
WD243403,10:52:09,10:52:49,210_2,8
WD243403,10:55:46,10:56:26,209_2,9
WD243403,10:57:39,10:58:19,208_2,10
WD243403,10:59:50,11:00:30,207_2,11
WD243403,11:02:08,11:02:48,206_2,12
WD243403,11:04:40,11:05:20,205_2,13
WD243403,11:06:46,11:07:26,204_2,14
WD243403,11:08:40,11:09:20,203_2,15
WD243403,11:10:55,11:11:35,202_2,16
WD243403,11:14:07,11:22:37,201_1,17
WD173404,11:14:07,11:22:37,201_1,1
WD173404,11:24:43,11:25:43,202_1,2
WD173404,11:27:18,11:27:58,203_1,3
WD173404,11:29:11,11:29:51,204_1,4
WD173404,11:31:18,11:31:58,205_1,5
WD173404,11:33:48,11:34:28,206_1,6
WD173404,11:36:07,11:36:47,207_1,7
WD173404,11:38:19,11:38:59,208_1,8
WD173404,11:40:12,11:40:52,209_1,9
WD173404,11:43:46,11:44:26,210_1,10
WD173404,11:46:33,11:47:33,211_1,11
WD173404,11:49:27,11:50:07,212_1,12
WD173404,11:51:52,11:52:32,213_1,13
WD173404,11:54:54,11:55:34,214_1,14
WD173404,11:58:20,11:59:00,215_1,15
WD173404,12:00:51,12:01:51,216_1,16
WD173404,12:03:56,12:18:18,217_1,17
WD243405,12:03:56,12:18:18,217_1,1
WD243405,12:20:29,12:21:09,216_2,2
WD243405,12:22:55,12:23:35,215_2,3
WD243405,12:26:33,12:27:13,214_2,4
WD243405,12:29:27,12:30:07,213_2,5
WD243405,12:31:47,12:32:27,212_2,6
WD243405,12:34:21,12:35:01,211_2,7
WD243405,12:37:09,12:37:49,210_2,8
WD243405,12:40:46,12:41:26,209_2,9
WD243405,12:42:39,12:43:19,208_2,10
WD243405,12:44:50,12:45:30,207_2,11
WD243405,12:47:08,12:47:48,206_2,12
WD243405,12:49:40,12:50:20,205_2,13
WD243405,12:51:46,12:52:26,204_2,14
WD243405,12:53:40,12:54:20,203_2,15
WD243405,12:55:55,12:56:35,202_2,16
WD243405,12:59:07,13:02:37,201_1,17
WD173406,12:59:07,13:02:37,201_1,1
WD173406,13:04:43,13:05:43,202_1,2
WD173406,13:07:18,13:07:58,203_1,3
WD173406,13:09:11,13:09:51,204_1,4
WD173406,13:11:18,13:11:58,205_1,5
WD173406,13:13:48,13:14:28,206_1,6
WD173406,13:16:07,13:16:47,207_1,7
WD173406,13:18:19,13:18:59,208_1,8
WD173406,13:20:12,13:20:52,209_1,9
WD173406,13:23:46,13:24:26,210_1,10
WD173406,13:26:33,13:27:33,211_1,11
WD173406,13:29:27,13:30:07,212_1,12
WD173406,13:31:52,13:32:32,213_1,13
WD173406,13:34:54,13:35:34,214_1,14
WD173406,13:38:20,13:39:00,215_1,15
WD173406,13:40:51,13:41:51,216_1,16
WD173406,13:43:56,13:58:18,217_1,17
WD243407,13:43:56,13:58:18,217_1,1
WD243407,14:00:29,14:01:09,216_2,2
WD243407,14:02:55,14:03:35,215_2,3
WD243407,14:06:33,14:07:13,214_2,4
WD243407,14:09:27,14:10:07,213_2,5
WD243407,14:11:47,14:12:27,212_2,6
WD243407,14:14:21,14:15:01,211_2,7
WD243407,14:17:09,14:17:49,210_2,8
WD243407,14:20:46,14:21:26,209_2,9
WD243407,14:22:39,14:23:19,208_2,10
WD243407,14:24:50,14:25:30,207_2,11
WD243407,14:27:08,14:27:48,206_2,12
WD243407,14:29:40,14:30:20,205_2,13
WD243407,14:31:46,14:32:26,204_2,14
WD243407,14:33:40,14:34:20,203_2,15
WD243407,14:35:55,14:36:35,202_2,16
WD243407,14:39:07,14:42:37,201_1,17
WD173408,14:39:07,14:42:37,201_1,1
WD173408,14:44:43,14:45:43,202_1,2
WD173408,14:47:18,14:47:58,203_1,3
WD173408,14:49:11,14:49:51,204_1,4
WD173408,14:51:18,14:51:58,205_1,5
WD173408,14:53:48,14:54:28,206_1,6
WD173408,14:56:07,14:56:47,207_1,7
WD173408,14:58:19,14:58:59,208_1,8
WD173408,15:00:12,15:00:52,209_1,9
WD173408,15:03:46,15:04:26,210_1,10
WD173408,15:06:33,15:07:33,211_1,11
WD173408,15:09:27,15:10:07,212_1,12
WD173408,15:11:52,15:12:32,213_1,13
WD173408,15:14:54,15:15:34,214_1,14
WD173408,15:18:20,15:19:00,215_1,15
WD173408,15:20:51,15:21:51,216_1,16
WD173408,15:23:56,15:38:18,217_1,17
WD243409,15:23:56,15:38:18,217_1,1
WD243409,15:40:29,15:41:09,216_2,2
WD243409,15:42:55,15:43:35,215_2,3
WD243409,15:46:33,15:47:13,214_2,4
WD243409,15:49:27,15:50:07,213_2,5
WD243409,15:51:47,15:52:27,212_2,6
WD243409,15:54:21,15:55:01,211_2,7
WD243409,15:57:09,15:57:49,210_2,8
WD243409,16:00:46,16:01:26,209_2,9
WD243409,16:02:39,16:03:19,208_2,10
WD243409,16:04:50,16:05:30,207_2,11
WD243409,16:07:08,16:07:48,206_2,12
WD243409,16:09:40,16:10:20,205_2,13
WD243409,16:11:46,16:12:26,204_2,14
WD243409,16:13:40,16:14:20,203_2,15
WD243409,16:15:55,16:16:35,202_2,16
WD243409,16:19:07,16:22:37,201_1,17
WD173410,16:19:07,16:22:37,201_1,1
WD173410,16:24:43,16:25:43,202_1,2
WD173410,16:27:18,16:27:58,203_1,3
WD173410,16:29:11,16:29:51,204_1,4
WD173410,16:31:18,16:31:58,205_1,5
WD173410,16:33:48,16:34:28,206_1,6
WD173410,16:36:07,16:36:47,207_1,7
WD173410,16:38:19,16:38:59,208_1,8
WD173410,16:40:12,16:40:52,209_1,9
WD173410,16:43:46,16:44:26,210_1,10
WD173410,16:46:33,16:47:33,211_1,11
WD173410,16:49:27,16:50:07,212_1,12
WD173410,16:51:52,16:52:32,213_1,13
WD173410,16:54:54,16:55:34,214_1,14
WD173410,16:58:20,16:59:00,215_1,15
WD173410,17:00:51,17:01:51,216_1,16
WD173410,17:03:56,17:13:18,217_1,17
WD243411,17:03:56,17:13:18,217_1,1
WD243411,17:15:29,17:16:09,216_2,2
WD243411,17:17:55,17:18:35,215_2,3
WD243411,17:21:33,17:22:13,214_2,4
WD243411,17:24:27,17:25:07,213_2,5
WD243411,17:26:47,17:27:27,212_2,6
WD243411,17:29:21,17:30:01,211_2,7
WD243411,17:32:09,17:32:49,210_2,8
WD243411,17:35:46,17:36:26,209_2,9
WD243411,17:37:39,17:38:19,208_2,10
WD243411,17:39:50,17:40:30,207_2,11
WD243411,17:42:08,17:42:48,206_2,12
WD243411,17:44:40,17:45:20,205_2,13
WD243411,17:46:46,17:47:26,204_2,14
WD243411,17:48:40,17:49:20,203_2,15
WD243411,17:50:55,17:51:35,202_2,16
WD243411,17:54:07,17:57:37,201_1,17
WD173412,17:54:07,17:57:37,201_1,1
WD173412,17:59:43,18:00:43,202_1,2
WD173412,18:02:18,18:02:58,203_1,3
WD173412,18:04:11,18:04:51,204_1,4
WD173412,18:06:18,18:06:58,205_1,5
WD173412,18:08:48,18:09:28,206_1,6
WD173412,18:11:07,18:11:47,207_1,7
WD173412,18:13:19,18:13:59,208_1,8
WD173412,18:15:12,18:15:52,209_1,9
WD173412,18:18:46,18:19:26,210_1,10
WD173412,18:21:33,18:22:33,211_1,11
WD173412,18:24:27,18:25:07,212_1,12
WD173412,18:26:52,18:27:32,213_1,13
WD173412,18:29:54,18:30:34,214_1,14
WD173412,18:33:20,18:34:00,215_1,15
WD173412,18:35:51,18:36:51,216_1,16
WD173412,18:38:56,18:43:18,217_1,17
WD243413,18:38:56,18:43:18,217_1,1
WD243413,18:45:29,18:46:09,216_2,2
WD243413,18:47:55,18:48:35,215_2,3
WD243413,18:51:33,18:52:13,214_2,4
WD243413,18:54:27,18:55:07,213_2,5
WD243413,18:56:47,18:57:27,212_2,6
WD243413,18:59:21,19:00:01,211_2,7
WD243413,19:02:09,19:02:49,210_2,8
WD243413,19:05:46,19:06:26,209_2,9
WD243413,19:07:39,19:08:19,208_2,10
WD243413,19:09:50,19:10:30,207_2,11
WD243413,19:12:08,19:12:48,206_2,12
WD243413,19:14:40,19:15:20,205_2,13
WD243413,19:16:46,19:17:26,204_2,14
WD243413,19:18:40,19:19:20,203_2,15
WD243413,19:20:55,19:21:35,202_2,16
WD243413,19:24:07,19:27:37,201_1,17
WD173414,19:24:07,19:27:37,201_1,1
WD173414,19:29:43,19:30:43,202_1,2
WD173414,19:32:18,19:32:58,203_1,3
WD173414,19:34:11,19:34:51,204_1,4
WD173414,19:36:18,19:36:58,205_1,5
WD173414,19:38:48,19:39:28,206_1,6
WD173414,19:41:07,19:41:47,207_1,7
WD173414,19:43:19,19:43:59,208_1,8
WD173414,19:45:12,19:45:52,209_1,9
WD173414,19:48:46,19:49:26,210_1,10
WD173414,19:51:33,19:52:33,211_1,11
WD173414,19:54:27,19:55:07,212_1,12
WD173414,19:56:52,19:57:32,213_1,13
WD173414,19:59:54,20:00:34,214_1,14
WD173414,20:03:20,20:04:00,215_1,15
WD173414,20:05:51,20:06:51,216_1,16
WD173414,20:08:56,20:18:18,217_1,17
WD243415,20:08:56,20:18:18,217_1,1
WD243415,20:20:29,20:21:09,216_2,2
WD243415,20:22:55,20:23:35,215_2,3
WD243415,20:26:33,20:27:13,214_2,4
WD243415,20:29:27,20:30:07,213_2,5
WD243415,20:31:47,20:32:27,212_2,6
WD243415,20:34:21,20:35:01,211_2,7
WD243415,20:37:09,20:37:49,210_2,8
WD243415,20:40:46,20:41:26,209_2,9
WD243415,20:42:39,20:43:19,208_2,10
WD243415,20:44:50,20:45:30,207_2,11
WD243415,20:47:08,20:47:48,206_2,12
WD243415,20:49:40,20:50:20,205_2,13
WD243415,20:51:46,20:52:26,204_2,14
WD243415,20:53:40,20:54:20,203_2,15
WD243415,20:55:55,20:56:35,202_2,16
WD243415,20:59:07,21:07:37,201_1,17
WD173416,20:59:07,21:07:37,201_1,1
WD173416,21:09:43,21:10:43,202_1,2
WD173416,21:12:18,21:12:58,203_1,3
WD173416,21:14:11,21:14:51,204_1,4
WD173416,21:16:18,21:16:58,205_1,5
WD173416,21:18:48,21:19:28,206_1,6
WD173416,21:21:07,21:21:47,207_1,7
WD173416,21:23:19,21:23:59,208_1,8
WD173416,21:25:12,21:25:52,209_1,9
WD173416,21:28:46,21:29:26,210_1,10
WD173416,21:31:33,21:32:33,211_1,11
WD173416,21:34:27,21:35:07,212_1,12
WD173416,21:36:52,21:37:32,213_1,13
WD173416,21:39:54,21:40:34,214_1,14
WD173416,21:43:20,21:44:00,215_1,15
WD173416,21:45:51,21:46:51,216_1,16
WD173416,21:48:56,21:49:36,217_1,17
WD863501,09:04:10,09:04:50,117_1,1
WD863501,09:08:12,09:08:52,116_2,2
WD863501,09:10:48,09:11:28,115_2,3
WD863501,09:12:37,09:13:17,114_2,4
WD863501,09:15:42,09:16:22,113_2,5
WD863501,09:18:06,09:18:46,112_2,6
WD863501,09:20:27,09:21:07,111_2,7
WD863501,09:23:24,09:24:04,110_2,8
WD863501,09:25:37,09:26:17,109_2,9
WD863501,09:27:52,09:28:32,108_2,10
WD863501,09:30:59,09:31:39,107_2,11
WD863501,09:33:06,09:33:46,106_2,12
WD863501,09:35:11,09:35:51,105_2,13
WD863501,09:38:56,09:39:36,104_3,14
WD863501,09:41:50,09:42:30,103_2,15
WD863501,09:43:52,09:44:32,102_2,16
WD863501,09:47:12,09:51:12,101_1,17
WD013502,09:47:12,09:51:12,101_1,1
WD013502,09:53:28,09:54:08,102_1,2
WD013502,09:55:29,09:56:09,103_1,3
WD013502,09:58:03,09:58:43,104_1,4
WD013502,10:01:08,10:01:48,105_1,5
WD013502,10:03:10,10:03:50,106_1,6
WD013502,10:05:18,10:05:58,107_1,7
WD013502,10:08:39,10:09:19,108_1,8
WD013502,10:10:44,10:11:24,109_1,9
WD013502,10:12:50,10:13:30,110_1,10
WD013502,10:15:48,10:16:28,111_1,11
WD013502,10:18:28,10:19:08,112_1,12
WD013502,10:20:57,10:21:37,113_1,13
WD013502,10:23:55,10:24:35,114_1,14
WD013502,10:27:23,10:28:03,115_1,15
WD013502,10:30:02,10:30:42,116_1,16
WD013502,10:32:08,10:32:48,117_1,17
WD233601,09:11:50,09:12:30,117_2,1
WD233601,09:15:32,09:16:12,116_2,2
WD233601,09:18:07,09:18:47,115_2,3
WD233601,09:20:29,09:21:09,216_2,4
WD233601,09:22:55,09:23:35,215_2,5
WD233601,09:26:33,09:27:13,214_2,6
WD233601,09:29:27,09:30:07,213_2,7
WD233601,09:31:47,09:32:27,212_2,8
WD233601,09:34:21,09:35:01,211_2,9
WD233601,09:37:09,09:37:49,210_2,10
WD233601,09:40:46,09:41:26,209_2,11
WD233601,09:42:39,09:43:19,208_2,12
WD233601,09:44:50,09:45:30,207_2,13
WD233601,09:47:08,09:47:48,206_2,14
WD233601,09:49:40,09:50:20,205_2,15
WD233601,09:51:46,09:52:26,204_2,16
WD233601,09:53:40,09:54:20,203_2,17
WD233601,09:55:55,09:56:35,202_2,18
WD233601,09:58:57,10:02:27,201_2,19
WD023602,09:58:57,10:02:27,201_2,1
WD023602,10:04:43,10:05:43,202_1,2
WD023602,10:07:18,10:07:58,203_1,3
WD023602,10:09:11,10:09:51,204_1,4
WD023602,10:11:18,10:11:58,205_1,5
WD023602,10:13:48,10:14:28,206_1,6
WD023602,10:16:07,10:16:47,207_1,7
WD023602,10:18:19,10:18:59,208_1,8
WD023602,10:20:12,10:20:52,209_1,9
WD023602,10:23:46,10:24:26,210_1,10
WD023602,10:26:33,10:27:33,211_1,11
WD023602,10:29:27,10:30:07,212_1,12
WD023602,10:31:52,10:32:32,213_1,13
WD023602,10:34:54,10:35:34,214_1,14
WD023602,10:38:20,10:39:00,215_1,15
WD023602,10:40:51,10:41:51,216_1,16
WD023602,10:44:39,10:45:19,115_1,17
WD023602,10:47:18,10:47:58,116_1,18
WD023602,10:50:00,10:50:40,117_2,19
WD863701,09:14:10,09:14:50,117_1,1
WD863701,09:18:12,09:18:52,116_2,2
WD863701,09:20:48,09:21:28,115_2,3
WD863701,09:22:37,09:23:17,114_2,4
WD863701,09:25:42,09:26:22,113_2,5
WD863701,09:28:06,09:28:46,112_2,6
WD863701,09:30:27,09:31:07,111_2,7
WD863701,09:33:24,09:34:04,110_2,8
WD863701,09:35:37,09:36:17,109_2,9
WD863701,09:37:52,09:38:32,108_2,10
WD863701,09:40:59,09:41:39,107_2,11
WD863701,09:43:06,09:43:46,106_2,12
WD863701,09:45:11,09:45:51,105_2,13
WD863701,09:48:56,09:49:36,104_3,14
WD863701,09:51:50,09:52:30,103_2,15
WD863701,09:53:52,09:54:32,102_2,16
WD863701,09:57:12,10:01:12,101_1,17
WD013702,09:57:12,10:01:12,101_1,1
WD013702,10:03:28,10:04:08,102_1,2
WD013702,10:05:29,10:06:09,103_1,3
WD013702,10:08:03,10:08:43,104_1,4
WD013702,10:11:08,10:11:48,105_1,5
WD013702,10:13:10,10:13:50,106_1,6
WD013702,10:15:18,10:15:58,107_1,7
WD013702,10:18:39,10:19:19,108_1,8
WD013702,10:20:44,10:21:24,109_1,9
WD013702,10:22:50,10:23:30,110_1,10
WD013702,10:25:48,10:26:28,111_1,11
WD013702,10:28:28,10:29:08,112_1,12
WD013702,10:30:57,10:31:37,113_1,13
WD013702,10:33:55,10:34:35,114_1,14
WD013702,10:37:23,10:38:03,115_1,15
WD013702,10:40:02,10:40:42,116_1,16
WD013702,10:42:08,10:42:48,117_1,17
WD173801,16:56:57,16:57:37,201_1,1
WD173801,16:59:43,17:00:43,202_1,2
WD173801,17:02:18,17:02:58,203_1,3
WD173801,17:04:11,17:04:51,204_1,4
WD173801,17:06:18,17:06:58,205_1,5
WD173801,17:08:48,17:09:28,206_1,6
WD173801,17:11:07,17:11:47,207_1,7
WD173801,17:13:19,17:13:59,208_1,8
WD173801,17:15:12,17:15:52,209_1,9
WD173801,17:18:46,17:19:26,210_1,10
WD173801,17:21:33,17:22:33,211_1,11
WD173801,17:24:27,17:25:07,212_1,12
WD173801,17:26:52,17:27:32,213_1,13
WD173801,17:29:54,17:30:34,214_1,14
WD173801,17:33:20,17:34:00,215_1,15
WD173801,17:35:51,17:36:51,216_1,16
WD173801,17:38:56,17:43:18,217_1,17
WD243802,17:38:56,17:43:18,217_1,1
WD243802,17:45:29,17:46:09,216_2,2
WD243802,17:47:55,17:48:35,215_2,3
WD243802,17:51:33,17:52:13,214_2,4
WD243802,17:54:27,17:55:07,213_2,5
WD243802,17:56:47,17:57:27,212_2,6
WD243802,17:59:21,18:00:01,211_2,7
WD243802,18:02:09,18:02:49,210_2,8
WD243802,18:05:46,18:06:26,209_2,9
WD243802,18:07:39,18:08:19,208_2,10
WD243802,18:09:50,18:10:30,207_2,11
WD243802,18:12:08,18:12:48,206_2,12
WD243802,18:14:40,18:15:20,205_2,13
WD243802,18:16:46,18:17:26,204_2,14
WD243802,18:18:40,18:19:20,203_2,15
WD243802,18:20:55,18:21:35,202_2,16
WD243802,18:24:07,18:27:37,201_1,17
WD173803,18:24:07,18:27:37,201_1,1
WD173803,18:29:43,18:30:43,202_1,2
WD173803,18:32:18,18:32:58,203_1,3
WD173803,18:34:11,18:34:51,204_1,4
WD173803,18:36:18,18:36:58,205_1,5
WD173803,18:38:48,18:39:28,206_1,6
WD173803,18:41:07,18:41:47,207_1,7
WD173803,18:43:19,18:43:59,208_1,8
WD173803,18:45:12,18:45:52,209_1,9
WD173803,18:48:46,18:49:26,210_1,10
WD173803,18:51:33,18:52:33,211_1,11
WD173803,18:54:27,18:55:07,212_1,12
WD173803,18:56:52,18:57:32,213_1,13
WD173803,18:59:54,19:00:34,214_1,14
WD173803,19:03:20,19:04:00,215_1,15
WD173803,19:05:51,19:06:51,216_1,16
WD173803,19:08:56,19:13:18,217_1,17
WD243804,19:08:56,19:13:18,217_1,1
WD243804,19:15:29,19:16:09,216_2,2
WD243804,19:17:55,19:18:35,215_2,3
WD243804,19:21:33,19:22:13,214_2,4
WD243804,19:24:27,19:25:07,213_2,5
WD243804,19:26:47,19:27:27,212_2,6
WD243804,19:29:21,19:30:01,211_2,7
WD243804,19:32:09,19:32:49,210_2,8
WD243804,19:35:46,19:36:26,209_2,9
WD243804,19:37:39,19:38:19,208_2,10
WD243804,19:39:50,19:40:30,207_2,11
WD243804,19:42:08,19:42:48,206_2,12
WD243804,19:44:40,19:45:20,205_2,13
WD243804,19:46:46,19:47:26,204_2,14
WD243804,19:48:40,19:49:20,203_2,15
WD243804,19:50:55,19:51:35,202_2,16
WD243804,19:54:07,19:57:37,201_1,17
WD173805,19:54:07,19:57:37,201_1,1
WD173805,19:59:43,20:00:43,202_1,2
WD173805,20:02:18,20:02:58,203_1,3
WD173805,20:04:11,20:04:51,204_1,4
WD173805,20:06:18,20:06:58,205_1,5
WD173805,20:08:48,20:09:28,206_1,6
WD173805,20:11:07,20:11:47,207_1,7
WD173805,20:13:19,20:13:59,208_1,8
WD173805,20:15:12,20:15:52,209_1,9
WD173805,20:18:46,20:19:26,210_1,10
WD173805,20:21:33,20:22:33,211_1,11
WD173805,20:24:27,20:25:07,212_1,12
WD173805,20:26:52,20:27:32,213_1,13
WD173805,20:29:54,20:30:34,214_1,14
WD173805,20:33:20,20:34:00,215_1,15
WD173805,20:35:51,20:36:51,216_1,16
WD173805,20:39:00,20:39:40,217_1,17
WD023901,17:01:47,17:02:27,201_2,1
WD023901,17:04:43,17:05:43,202_1,2
WD023901,17:07:18,17:07:58,203_1,3
WD023901,17:09:11,17:09:51,204_1,4
WD023901,17:11:18,17:11:58,205_1,5
WD023901,17:13:48,17:14:28,206_1,6
WD023901,17:16:07,17:16:47,207_1,7
WD023901,17:18:19,17:18:59,208_1,8
WD023901,17:20:12,17:20:52,209_1,9
WD023901,17:23:46,17:24:26,210_1,10
WD023901,17:26:33,17:27:33,211_1,11
WD023901,17:29:27,17:30:07,212_1,12
WD023901,17:31:52,17:32:32,213_1,13
WD023901,17:34:54,17:35:34,214_1,14
WD023901,17:38:20,17:39:00,215_1,15
WD023901,17:40:51,17:41:51,216_1,16
WD023901,17:43:38,17:44:18,115_1,17
WD023901,17:47:08,17:47:48,116_1,18
WD023901,17:50:00,17:52:30,117_2,19
WD233902,17:50:00,17:52:30,117_2,1
WD233902,17:55:32,17:56:12,116_2,2
WD233902,17:58:07,17:58:47,115_2,3
WD233902,18:00:29,18:01:09,216_2,4
WD233902,18:02:55,18:03:35,215_2,5
WD233902,18:06:33,18:07:13,214_2,6
WD233902,18:09:27,18:10:07,213_2,7
WD233902,18:11:47,18:12:27,212_2,8
WD233902,18:14:21,18:15:01,211_2,9
WD233902,18:17:09,18:17:49,210_2,10
WD233902,18:20:46,18:21:26,209_2,11
WD233902,18:22:39,18:23:19,208_2,12
WD233902,18:24:50,18:25:30,207_2,13
WD233902,18:27:08,18:27:48,206_2,14
WD233902,18:29:40,18:30:20,205_2,15
WD233902,18:31:46,18:32:26,204_2,16
WD233902,18:33:40,18:34:20,203_2,17
WD233902,18:35:55,18:36:35,202_2,18
WD233902,18:38:57,18:42:27,201_2,19
WD023903,18:38:57,18:42:27,201_2,1
WD023903,18:44:43,18:45:43,202_1,2
WD023903,18:47:18,18:47:58,203_1,3
WD023903,18:49:11,18:49:51,204_1,4
WD023903,18:51:18,18:51:58,205_1,5
WD023903,18:53:48,18:54:28,206_1,6
WD023903,18:56:07,18:56:47,207_1,7
WD023903,18:58:19,18:58:59,208_1,8
WD023903,19:00:12,19:00:52,209_1,9
WD023903,19:03:46,19:04:26,210_1,10
WD023903,19:06:33,19:07:33,211_1,11
WD023903,19:09:27,19:10:07,212_1,12
WD023903,19:11:52,19:12:32,213_1,13
WD023903,19:14:54,19:15:34,214_1,14
WD023903,19:18:20,19:19:00,215_1,15
WD023903,19:20:51,19:21:51,216_1,16
WD023903,19:24:39,19:25:19,115_1,17
WD023903,19:27:18,19:27:58,116_1,18
WD023903,19:30:00,19:32:30,117_2,19
WD233904,19:30:00,19:32:30,117_2,1
WD233904,19:35:32,19:36:12,116_2,2
WD233904,19:38:07,19:38:47,115_2,3
WD233904,19:40:29,19:41:09,216_2,4
WD233904,19:42:55,19:43:35,215_2,5
